,评论,得分
526,大轮毂缺点？胎压3.0缺点？悬架硬缺点？百公里加速快和软悬架匹配才是缺点,0.237548035
527,大学毕业打算买一台感觉电车挺好的,0.997506368
528,大雪天开电动车续航三折起步,0.359941793
529,单踏板,0.5
530,单踏板，第一次用，就喜欢上了，基本不怎么踩刹车了，非常简洁、提高了很多效率。,0.924812049
531,单踏板动能回收，谁开谁说香！当年诺基亚也是这么嘲笑苹果没有实体按键的，就是这么简单的道理。,0.914261181
532,单踏板反人类设计，紧急情况下很容易反应错误。。，80%事故都是因为这个。,0.087943281
533,单踏板就是动能回收呗,0.115917919
534,单踏板可不可以关的啊？请问一各位,0.02000593
535,单踏板模式？意思没有刹车踏板的吗？,0.508027686
536,单踏板模式不科学 方向盘重 刹车踏板重 反应迟钝 减震颠簸,0.54966945
537,单踏板模式不科学 方向盘重 刹车踏板重 反应迟钝 减震颠簸,0.54966945
538,单踏板无法接受,0.520677289
539,单踏板怎么解释？,0.54966945
540,单踏板真的颠覆性的方便,0.911560279
541,单踏板真香,0.629228767
542,但不影响大家买,0.415619167
543,但是model3不太适合男性,0.380571711
544,但是你20万没有鸥翼门，我就冲着鸥翼门买的特斯拉。,0.032262833
545,但是他工厂的工资确实比国内其他厂高啊，也把工人当人看啊,0.889181159
546,但是他是销冠,0.074403091
547,但是真到19万我肯定会买,0.443444751
548,但我还是选择相信自己的技术。把生命交给机器心里不踏实。,0.925473627
549,但愿你还有换的机会……,0.263807181
550,当初花一百万买蓝牌的韭菜皇 大概人家就是纯纯体验吧 大玩具 就是玩,0.975066769
551,当初特斯拉来上海建工厂工资底层员工正常工资小一万结果被各种大佬针对说他搞特殊后面讲到了六七千 主要国内一些专家再加上黑心资本家的存在不然特斯拉早就更便宜了,0.380553413
552,当国外大牌开始降价，不是他们良心发现了，而是中国有能与之抗衡的品牌了,0.947663965
553,当年100万买特斯拉买的是面子,0.829548605
554,当年的百万是S现在的S也是百万,0.994520944
555,当年花100万买特斯拉的人这些年下来可能车都已经换了好几茬了 还在乎你降多少,0.450127781
556,当然0分！一直想不通为什么一定要买特斯拉，帮它绘制中国地图？ 顺便帮着一起给马斯克的星链送钱？,0.872613642
557,当然不是了！,
558,当时100w的特斯拉跟现在20w的应该不是同一款吧？,0.263807181
559,当时是毛豆x，现在是3级别都不一样,0.464400182
560,当我想刹车时：我在踩刹车,0.365669297
561,导航不喷一下？,0.04763415
562,导航呢 屏幕死机怎么弄,0.054215715
563,导航绕路最受不了！！,0.085685043
564,到底管它不，换了生气会不会一,0.147349112
565,到底能不能买,0.508696586
566,到了吗？,
567,到手一年开了4万公里，我的四个轮毂都伤了，小问题一开始比较在意后来慢慢的油车趟那了，现在出门基本上都是它，碰到小异响直接上手捶不是事,0.934717967
568,倒车问题也怪车嘛？反正我技术好看影像直接倒,0.54966945
569,倒车影像差极了，我的轮毂也都是伤,0.048578779
570,地点北京，去年11月份定了Y标准版本，蓝色的，不想要了，如有想要可以联系我，我可以比现在价格便宜10000元，非诚勿扰,0.999303815
571,等4680,0.5
572,等46800电池出了应该会更香吧,0.018623802
573,等modelQ上市了，满大街的网约车都会是特斯拉,0.220519338
574,等modelQ上市了，满大街的网约车都会是特斯拉,0.220519338
575,等Q出来我也想搞一台 一油一电最舒服,0.320504594
576,等车载电脑更高级点，直接车带你去……,0.262029305
577,等到看清屏幕上一排字我感觉有些人会追尾,0.96512497
578,等等2680，还能降价，目标价，10！,0.751766934
579,等换上4680电池会更香,0.541869587
580,等价格下调,0.779192822
581,等了三个月了,0.312369233
582,等明年4680电池版本的,0.925929183
583,等我换车的时候，特斯拉首先考虑,0.473767218
584,底盘不是硬不硬的问题，再硬有绞牙硬吗？是没有高级感的那种砰砰响，试驾了对比同价位油车就知道。还有你的车技真差，轮毂轮胎是优点，磕碰爆胎是个人问题，我35的胎都正常开，习惯差点的45胎都会爆，有开过特斯拉都说空调巨冰，哪里会热,0.500211665
585,底盘操控啥的咋样,0.54966945
586,第二辆车就准备入手,0.380553413
587,第一次坐特斯拉加速感觉像贴地飞行，把我家保姆吓得几乎昏了过去,0.915653036
588,第一点就不能接受,0.481154938
589,第一个缺点成就了第一个优点,0.930955462
590,第一辆X，听说把车费赚回来了，还盈利不少,0.418245604
591,颠死了我吐了 真的如果考虑舒适型就别买,0.840121302
592,电车，在好也不要,0.956521739
593,电车便宜做的最成功的应该是五菱吧,0.989091767
594,电车车主不懂蔚来，,0.972382863
595,电车的价格竟然被一个外国企业打下来了讲真话我觉得挺可悲,0.399979191
596,电车的能源技术实用到车上还是有太多限制了。虽然便宜，但依旧不是普通家庭能买得起的。如果不信可以自己买个试试，尤其是东三省的小伙伴。新车开个三年再说说感想。别像某些拿钱不要脸的车评，来句看似中肯的“够用”。。。,0.980524704
597,电车还是算了,0.96424738
598,电车届的可乐公司,0.915653036
599,电车就是电车 和豪华不沾边 和油车没法比,0.990770864
600,电车就是特斯拉和其他电车,0.997457419
601,电车里的小米,0.989686027
602,电车买国产霸迪不香吗？技术成熟，价钱实惠，还不会烤猪,0.999841996
603,电车卖的时候就不值钱了吧？,0.069915724
604,电车是趋势了，后面都是电车了,0.998337866
605,电车我支持雅迪,0.967677197
606,电车我只信比亚迪,0.939065044
607,电车要么特斯拉要么比亚迪 其他都没碰,0.915653036
608,电车暂时不敢买，电池起火不是闹着玩的,0.980886543
609,电车这辈子不会考虑了，太危险。,0.949614976
610,电车真的好开吗？,0.951894251
611,电车只买特斯拉,0.948620871
612,电车坐着太不舒服,0.975570133
613,电池电机电控比亚迪最牛,0.640983378
614,电池一撞就着火，,0.089624445
615,电池怎么换,0.274268052
616,电动车到换电池的时候会让你哭,0.422553049
617,电动车的核心不就是电机电池吗？那些图舒服的为什么不买个埃尔法？,0.018623802
618,电动车还得特斯拉,0.522701514
619,电动车还是算了,0.550745154
620,电动车还是特斯拉香,0.600300913
621,电动车汽车新能源，电瓶车是不是也应该叫新能源自行车。,0.002283606
622,电动车续航牛！保值率高！保费还便宜！车价不涨价！刹车好智能化高！油门都不用自己踩！车库里停车别人都让你，没有停车焦虑！而且后面马斯克准备出氢能燃料了！三年后老客户可以以旧换新支持美国佬，偶像,0.999689273
623,电动车只分两种：有刹车和没刹车,0.263861687
624,电动车只有两种：比亚迪和其他,0.359941793
625,电动车只有两种：特斯拉和其他。,0.620833447
626,电动只买比亚迪,0.586209109
627,电耗100公里15度电的前提是不能开空调 冬天和夏天是不可能达到这个电耗的咱们要实话实说,0.01187886
628,电能回收开着确实难受，油门一松自动刹车,0.029037666
629,电子产品,0.380553413
630,电子功能会分散注意力,0.994859309
631,屌丝理论,0.856548039
632,订单model3 快到货了 转让 坐标杭州,0.640983378
633,冬季电耗17度百公里，靠谱吗,0.149192123
634,冬天200？,0.286953366
635,冬天电池续航能力,0.089624445
636,冬天会被冻住的门把手，是不是需要配个榔头。,0.029514289
637,冬天说温度。南方有的冬天最低不到0度,0.047470861
638,动了别人蛋糕啦 肯定要被黑的,0.380553413
639,动力回收不是可以设置的吗？,0.121188557
640,动力回收是最强,0.394736877
641,动力回收也接受不了,0.241183613
642,动能回力度太强，取消才好,0.006489695
643,动能回收 可以调到缓行 服了你们这些人了,0.024864857
644,动能回收（单踏板模式）很好用，我之前开了7年3系，基本开一次就适应了太好用,0.01526612
645,动能回收不能关，有一个标准模式，一个低回收模式。我难道开的是假特斯拉吗？,0.000908315
646,动能回收决定了续航，习惯了就好,0.308295671
647,动能回收开着要坐晕车,0.025625165
648,动能回收可以关,0.050169587
649,动能回收可以设置的,0.064229657
650,动能回收可以完全关闭 松开油门煸滑行状态,0.012254539
651,动能回收那个，高速上开八九十码，一松踏板，速度比油车刹车降速还猛,0.380553413
652,动能回收能调,0.048722039
653,动能回收强弱是根据你驾驶习惯慢慢进化呢！我已经开了4000公里，懂么？,0.912025435
654,动能回收确实开着不舒服，不能丢油门。,0.154869924
655,动能回收是我唯一没买的原因,0.044272675
656,动能回收适应了挺好的，很多时候减速都不需要踩刹车，缺点就是让你误以为踩的刹车踏板，特斯拉的座椅真不舒服，夏天全景天窗没遮阳帘能晒死！,0.010884573
657,动能回收太难受 头晕,0.002940093
658,动能回收太强开惯了油车的我真不习惯这一点,0.012554139
659,动能回收我用时间长了 感觉不用总踩刹车真是太好了,0.157420171
660,动能回收现在可以取消了,0.040919142
661,动能回收应该要设置可调节。,0.08111764
662,动能回收在雪地试下,0.431231939
663,动能回收真的开十几分钟把我头开昏了，要是可以像雅阁那样可以调节强度就好了,0.046779581
664,动能回收最接受不了,0.157977626
665,冻着的话拿锤子敲吧，,0.087644474
666,冻住怎么开呢？,0.057365605
667,都2022了，买特斯拉的人，要么是真喜欢它的人，它所有的缺点都可以忽略不计，要么是啥都不懂，无脑跟风买了以后，怕被人说他是韭菜，只能硬喜欢了，不然没面子,0.169943785
668,都不觉得墨斗y真心丑吗,0.263807181
669,都讲些没用的，我来看性能的,0.795291161
670,都看新闻特斯拉撞人,0.985386007
671,都买p版了 只说专业那部分不行？,0.248137888
672,都是华为车机技术，宁德时代的电池，上海制造,0.870173229
673,都是开市里，路况还好所以悬挂硬不硬也无所谓。之前就听说了加装轮毂胎壁薄所以没加装轮毂，遮阳帘提车前就准备好了。单踏板我还挺适应的。座椅跟那种大沙发似的座椅没法比，但还好我又不跑长途。,0.001938044
674,都是优点~,0.086141831
675,对 加速减速毫无延迟 加了就加了 减了就停了,0.015729058
676,对，毁了你所有的开车经验，开这个车就是感觉太简单了，所以就换不回去了,0.01421494
677,对，我想刹车它不想,0.378585452
678,对比了特斯拉和比亚迪，还是海豹舒服点,0.380553413
679,对标苹果手机就行了，相当于大号的电子玩具，富人玩的,0.926680477
680,对不起啦，各位,0.273972603
681,对对对 上次那个别克就是这样 然后我们车就开始警报,0.380553413
682,对对对，这样就解释了赛车手林志颖是在和特斯拉抢方向盘的时候不小心踩到了油门，自己撞上了。,0.359941793
683,对特斯拉真的喜欢不起来，体验太差,0.069915724
684,对我来说只有一个缺点，就是座椅，真的开半小时就会腰疼的不行，我开家里其他油车都不会这样！,0.333976762
685,对因为特就是这样的，没人强迫你买，但是我买B丫D纯电动，双电机。,0.411493533
686,对于一个守规则的女司机，我不敢开特斯拉，,0.263807181
687,对于专业老司机、这些功能不一定有什么用，但是对于新手就很有用。,0.915653036
688,多看汽车广告,0.54966945
689,多少钱一台,0.28273062
690,多试驾一下，你就发现，比亚迪才是最安全的，我选比亚迪,0.380553413
691,多数电车都是15度把,0.915653036
692,多长时间能充满,0.380553413
693,多执拗的感觉,0.915653036
694,多重的车？胎压3.0，燃油车2.5个胎压都是高的。,0.427976902
